	sc_id	spot	exp_cor_before	interface_cor_before	mix_cor_before	exp_cor_after	interface_cor_after	mix_cor_after	celltype	UMAP1	UMAP2	st_x	st_y
152	cell_819	spot_109	0.8824584945023379	0.5716335778421952	0.8513760028363238	0.9628523177876015	0.7707420064439906	0.9436412866532404	ExcitatoryL2and3	1.6133099	2.6055849	4125	10875
153	cell_530	spot_109	0.8824584945023379	0.5716335778421952	0.8513760028363238	0.9628523177876015	0.7707420064439906	0.9436412866532404	ExcitatoryL2and3	1.5429159	2.3833463	4125	10875
154	cell_933	spot_109	0.8824584945023379	0.5716335778421952	0.8513760028363238	0.9628523177876015	0.7707420064439906	0.9436412866532404	ExcitatoryL2and3	0.9550835	2.3907957	4125	10875
155	cell_213	spot_109	0.8824584945023379	0.5716335778421952	0.8513760028363238	0.9628523177876015	0.7707420064439906	0.9436412866532404	ExcitatoryL2and3	0.82768184	2.5572145	4125	10875
156	cell_176	spot_109	0.8824584945023379	0.5716335778421952	0.8513760028363238	0.9628523177876015	0.7707420064439906	0.9436412866532404	ExcitatoryL2and3	1.125942	2.609692	4125	10875
157	cell_152	spot_26	0.8968831571742736	0.4740691716978722	0.8546017586266335	0.9360844539427945	0.7784114330595501	0.92031715185447	ExcitatoryL6	6.5175576	3.996731	1125	5625
158	cell_1034	spot_26	0.8968831571742736	0.4740691716978722	0.8546017586266335	0.9360844539427945	0.7784114330595501	0.92031715185447	ExcitatoryL6	6.5483	4.1058187	1125	5625
159	cell_345	spot_26	0.8968831571742736	0.4740691716978722	0.8546017586266335	0.9360844539427945	0.7784114330595501	0.92031715185447	ExcitatoryL6	6.490453	4.1773977	1125	5625
160	cell_1153	spot_26	0.8968831571742736	0.4740691716978722	0.8546017586266335	0.9360844539427945	0.7784114330595501	0.92031715185447	ExcitatoryL6	6.4379644	4.037415	1125	5625
161	cell_1308	spot_26	0.8968831571742736	0.4740691716978722	0.8546017586266335	0.9360844539427945	0.7784114330595501	0.92031715185447	ExcitatoryL6	6.2487826	4.0028896	1125	5625
162	cell_969	spot_26	0.8968831571742736	0.4740691716978722	0.8546017586266335	0.9360844539427945	0.7784114330595501	0.92031715185447	ExcitatoryL6	6.452666	3.9672782	1125	5625
163	cell_263	spot_26	0.8968831571742736	0.4740691716978722	0.8546017586266335	0.9360844539427945	0.7784114330595501	0.92031715185447	ExcitatoryL6	6.460738	4.0173883	1125	5625
164	cell_815	spot_26	0.8968831571742736	0.4740691716978722	0.8546017586266335	0.9360844539427945	0.7784114330595501	0.92031715185447	Endo	6.2347674	3.9444911	1125	5625
165	cell_73	spot_26	0.8968831571742736	0.4740691716978722	0.8546017586266335	0.9360844539427945	0.7784114330595501	0.92031715185447	ExcitatoryL2and3	6.1747537	3.9590015	1125	5625
166	cell_1343	spot_26	0.8968831571742736	0.4740691716978722	0.8546017586266335	0.9360844539427945	0.7784114330595501	0.92031715185447	ExcitatoryL5	6.333606	3.9740956	1125	5625
167	cell_1248	spot_26	0.8968831571742736	0.4740691716978722	0.8546017586266335	0.9360844539427945	0.7784114330595501	0.92031715185447	ExcitatoryL5	6.154041	4.0572057	1125	5625
168	cell_838	spot_37	0.8703276700548378	0.6863983817576377	0.8519347412251178	0.9167777175763411	0.8811950476963792	0.9132194505883449	Endo	-0.79963905	4.6977353	1125	13875
169	cell_167	spot_37	0.8703276700548378	0.6863983817576377	0.8519347412251178	0.9167777175763411	0.8811950476963792	0.9132194505883449	Endo	-0.682247	4.8745947	1125	13875
170	cell_150	spot_37	0.8703276700548378	0.6863983817576377	0.8519347412251178	0.9167777175763411	0.8811950476963792	0.9132194505883449	Endo	-0.7586296	4.6747155	1125	13875
171	cell_238	spot_37	0.8703276700548378	0.6863983817576377	0.8519347412251178	0.9167777175763411	0.8811950476963792	0.9132194505883449	Endo	-0.7183183	4.7169647	1125	13875
172	cell_231	spot_37	0.8703276700548378	0.6863983817576377	0.8519347412251178	0.9167777175763411	0.8811950476963792	0.9132194505883449	Endo	-0.6949753	4.8164363	1125	13875
173	cell_225	spot_37	0.8703276700548378	0.6863983817576377	0.8519347412251178	0.9167777175763411	0.8811950476963792	0.9132194505883449	Astro	-0.66290057	4.823755	1125	13875
174	cell_1234	spot_37	0.8703276700548378	0.6863983817576377	0.8519347412251178	0.9167777175763411	0.8811950476963792	0.9132194505883449	Astro	-0.6970924	4.8039703	1125	13875
175	cell_1173	spot_39	0.7795548829477109	0.42975852491672106	0.744575247144612	0.933998047417024	0.6739528879576703	0.9079935314710886	Olig	9.659899	3.224917	1875	1125
176	cell_1395	spot_39	0.7795548829477109	0.42975852491672106	0.744575247144612	0.933998047417024	0.6739528879576703	0.9079935314710886	Olig	9.684043	3.0169616	1875	1125
177	cell_392	spot_39	0.7795548829477109	0.42975852491672106	0.744575247144612	0.933998047417024	0.6739528879576703	0.9079935314710886	Olig	9.593145	3.1119041	1875	1125
178	cell_449	spot_39	0.7795548829477109	0.42975852491672106	0.744575247144612	0.933998047417024	0.6739528879576703	0.9079935314710886	Olig	9.703888	3.2525148	1875	1125
179	cell_493	spot_39	0.7795548829477109	0.42975852491672106	0.744575247144612	0.933998047417024	0.6739528879576703	0.9079935314710886	ExcitatoryL5	9.545942	3.2106204	1875	1125
180	cell_367	spot_39	0.7795548829477109	0.42975852491672106	0.744575247144612	0.933998047417024	0.6739528879576703	0.9079935314710886	ExcitatoryL5	9.750217	2.9697587	1875	1125
181	cell_835	spot_185	0.9330379223137809	0.6794518573929884	0.9076793158217017	0.9419938078210061	0.7826351871955742	0.9260579457584629	Pvalb	1.0612462	1.0782988	7125	10875
182	cell_1435	spot_185	0.9330379223137809	0.6794518573929884	0.9076793158217017	0.9419938078210061	0.7826351871955742	0.9260579457584629	Pvalb	0.62193686	1.2261267	7125	10875
183	cell_1448	spot_185	0.9330379223137809	0.6794518573929884	0.9076793158217017	0.9419938078210061	0.7826351871955742	0.9260579457584629	Npy	1.0389184	1.0471635	7125	10875
184	cell_1051	spot_185	0.9330379223137809	0.6794518573929884	0.9076793158217017	0.9419938078210061	0.7826351871955742	0.9260579457584629	ExcitatoryL2and3	0.5489433	1.1520667	7125	10875
185	cell_734	spot_185	0.9330379223137809	0.6794518573929884	0.9076793158217017	0.9419938078210061	0.7826351871955742	0.9260579457584629	ExcitatoryL2and3	1.0090015	1.0661203	7125	10875
186	cell_1522	spot_185	0.9330379223137809	0.6794518573929884	0.9076793158217017	0.9419938078210061	0.7826351871955742	0.9260579457584629	ExcitatoryL2and3	0.6859831	1.2963002	7125	10875
187	cell_1458	spot_185	0.9330379223137809	0.6794518573929884	0.9076793158217017	0.9419938078210061	0.7826351871955742	0.9260579457584629	ExcitatoryL2and3	0.97785145	1.1269522	7125	10875
188	cell_1251	spot_185	0.9330379223137809	0.6794518573929884	0.9076793158217017	0.9419938078210061	0.7826351871955742	0.9260579457584629	Astro	0.6176437	1.2464963	7125	10875
189	cell_793	spot_185	0.9330379223137809	0.6794518573929884	0.9076793158217017	0.9419938078210061	0.7826351871955742	0.9260579457584629	Npy	1.0520785	1.0614582	7125	10875
190	cell_1334	spot_24	0.9254347645133124	0.08337998905875126	0.8412292869678564	0.9304604659273608	0.8182543048460679	0.9192398498192315	ExcitatoryL6	7.8291802	3.9374278	1125	4125
191	cell_1072	spot_24	0.9254347645133124	0.08337998905875126	0.8412292869678564	0.9304604659273608	0.8182543048460679	0.9192398498192315	ExcitatoryL6	7.715227	3.83555	1125	4125
192	cell_1083	spot_24	0.9254347645133124	0.08337998905875126	0.8412292869678564	0.9304604659273608	0.8182543048460679	0.9192398498192315	ExcitatoryL6	7.7029333	3.8574405	1125	4125
193	cell_317	spot_24	0.9254347645133124	0.08337998905875126	0.8412292869678564	0.9304604659273608	0.8182543048460679	0.9192398498192315	ExcitatoryL6	7.93013	3.9318585	1125	4125
194	cell_202	spot_24	0.9254347645133124	0.08337998905875126	0.8412292869678564	0.9304604659273608	0.8182543048460679	0.9192398498192315	ExcitatoryL6	7.8558803	3.7499275	1125	4125
195	cell_180	spot_24	0.9254347645133124	0.08337998905875126	0.8412292869678564	0.9304604659273608	0.8182543048460679	0.9192398498192315	ExcitatoryL6	7.735606	3.8734047	1125	4125
196	cell_864	spot_24	0.9254347645133124	0.08337998905875126	0.8412292869678564	0.9304604659273608	0.8182543048460679	0.9192398498192315	Vip	7.468761	3.7158856	1125	4125
197	cell_485	spot_24	0.9254347645133124	0.08337998905875126	0.8412292869678564	0.9304604659273608	0.8182543048460679	0.9192398498192315	Other	7.422084	3.9640322	1125	4125
198	cell_581	spot_24	0.9254347645133124	0.08337998905875126	0.8412292869678564	0.9304604659273608	0.8182543048460679	0.9192398498192315	Sst	7.8315396	3.8694172	1125	4125
199	cell_1128	spot_24	0.9254347645133124	0.08337998905875126	0.8412292869678564	0.9304604659273608	0.8182543048460679	0.9192398498192315	Astro	7.8857164	3.733989	1125	4125
200	cell_591	spot_75	0.9422179202431289	0.30892876864063207	0.8788890050828791	0.9135632408212984	0.5911083122567485	0.8222985348781199	Olig	-0.8113415	3.669478	2625	13875
201	cell_1513	spot_75	0.9422179202431289	0.30892876864063207	0.8788890050828791	0.9135632408212984	0.5911083122567485	0.8222985348781199	Olig	-0.75695115	3.8940732	2625	13875
202	cell_740	spot_75	0.9422179202431289	0.30892876864063207	0.8788890050828791	0.9135632408212984	0.5911083122567485	0.8222985348781199	Astro	-0.7939041	3.7131443	2625	13875
203	cell_718	spot_75	0.9422179202431289	0.30892876864063207	0.8788890050828791	0.9135632408212984	0.5911083122567485	0.8222985348781199	Astro	-0.7756678	3.8418996	2625	13875
204	cell_434	spot_73	0.9023845221735464	0.37884817496418505	0.8500308874526102	0.9700913943338275	0.8325291468770399	0.9563351695881488	Endo	0.07610666	3.8080413	2625	12375
205	cell_537	spot_73	0.9023845221735464	0.37884817496418505	0.8500308874526102	0.9700913943338275	0.8325291468770399	0.9563351695881488	Endo	-0.13036624	3.8221066	2625	12375
206	cell_355	spot_73	0.9023845221735464	0.37884817496418505	0.8500308874526102	0.9700913943338275	0.8325291468770399	0.9563351695881488	ExcitatoryL2and3	-0.09284722	3.6236763	2625	12375
207	cell_596	spot_73	0.9023845221735464	0.37884817496418505	0.8500308874526102	0.9700913943338275	0.8325291468770399	0.9563351695881488	ExcitatoryL2and3	-0.1576402	3.9573593	2625	12375
208	cell_928	spot_73	0.9023845221735464	0.37884817496418505	0.8500308874526102	0.9700913943338275	0.8325291468770399	0.9563351695881488	ExcitatoryL2and3	-0.33315268	3.800978	2625	12375
209	cell_860	spot_73	0.9023845221735464	0.37884817496418505	0.8500308874526102	0.9700913943338275	0.8325291468770399	0.9563351695881488	ExcitatoryL2and3	-0.2788456	3.9054422	2625	12375
210	cell_510	spot_73	0.9023845221735464	0.37884817496418505	0.8500308874526102	0.9700913943338275	0.8325291468770399	0.9563351695881488	ExcitatoryL2and3	-0.25011376	3.7475543	2625	12375
211	cell_540	spot_73	0.9023845221735464	0.37884817496418505	0.8500308874526102	0.9700913943338275	0.8325291468770399	0.9563351695881488	ExcitatoryL2and3	-0.21722913	3.6811662	2625	12375
212	cell_1171	spot_73	0.9023845221735464	0.37884817496418505	0.8500308874526102	0.9700913943338275	0.8325291468770399	0.9563351695881488	ExcitatoryL2and3	-0.45480573	3.6245584	2625	12375
213	cell_584	spot_73	0.9023845221735464	0.37884817496418505	0.8500308874526102	0.9700913943338275	0.8325291468770399	0.9563351695881488	ExcitatoryL2and3	-0.2063995	3.6434948	2625	12375
214	cell_563	spot_73	0.9023845221735464	0.37884817496418505	0.8500308874526102	0.9700913943338275	0.8325291468770399	0.9563351695881488	ExcitatoryL2and3	-0.06210604	4.139726	2625	12375
215	cell_570	spot_73	0.9023845221735464	0.37884817496418505	0.8500308874526102	0.9700913943338275	0.8325291468770399	0.9563351695881488	ExcitatoryL2and3	0.03901512	3.6267886	2625	12375
216	cell_918	spot_73	0.9023845221735464	0.37884817496418505	0.8500308874526102	0.9700913943338275	0.8325291468770399	0.9563351695881488	ExcitatoryL2and3	-0.2192137	3.861628	2625	12375
217	cell_1496	spot_180	0.8803008222814759	0.49812501679023535	0.8420832417323518	0.939197092405244	0.589514890697944	0.904228872234514	ExcitatoryL6	4.385822	0.66407746	7125	7125
218	cell_861	spot_180	0.8803008222814759	0.49812501679023535	0.8420832417323518	0.939197092405244	0.589514890697944	0.904228872234514	Pvalb	4.053847	0.7589626	7125	7125
219	cell_1439	spot_180	0.8803008222814759	0.49812501679023535	0.8420832417323518	0.939197092405244	0.589514890697944	0.904228872234514	ExcitatoryL4	4.2959046	0.61961323	7125	7125
220	cell_1505	spot_180	0.8803008222814759	0.49812501679023535	0.8420832417323518	0.939197092405244	0.589514890697944	0.904228872234514	ExcitatoryL4	4.2435074	0.6492295	7125	7125
221	cell_166	spot_180	0.8803008222814759	0.49812501679023535	0.8420832417323518	0.939197092405244	0.589514890697944	0.904228872234514	Endo	4.145789	0.6555661	7125	7125
222	cell_159	spot_180	0.8803008222814759	0.49812501679023535	0.8420832417323518	0.939197092405244	0.589514890697944	0.904228872234514	Sst	4.206883	0.73786825	7125	7125
223	cell_911	spot_180	0.8803008222814759	0.49812501679023535	0.8420832417323518	0.939197092405244	0.589514890697944	0.904228872234514	ExcitatoryL5	3.9580476	0.7531578	7125	7125
224	cell_863	spot_180	0.8803008222814759	0.49812501679023535	0.8420832417323518	0.939197092405244	0.589514890697944	0.904228872234514	ExcitatoryL5	4.429053	0.67163336	7125	7125
225	cell_349	spot_85	0.881730764119802	0.34743901353501777	0.8283015890613237	0.8971138493854408	0.9300339459852797	0.9004058590454247	ExcitatoryL6	4.7609057	2.8152225	3375	7125
226	cell_172	spot_85	0.881730764119802	0.34743901353501777	0.8283015890613237	0.8971138493854408	0.9300339459852797	0.9004058590454247	ExcitatoryL6	4.516091	3.11682	3375	7125
227	cell_407	spot_85	0.881730764119802	0.34743901353501777	0.8283015890613237	0.8971138493854408	0.9300339459852797	0.9004058590454247	ExcitatoryL6	4.324408	3.037914	3375	7125
228	cell_7	spot_85	0.881730764119802	0.34743901353501777	0.8283015890613237	0.8971138493854408	0.9300339459852797	0.9004058590454247	ExcitatoryL6	4.3688874	2.8522806	3375	7125
229	cell_662	spot_85	0.881730764119802	0.34743901353501777	0.8283015890613237	0.8971138493854408	0.9300339459852797	0.9004058590454247	ExcitatoryL4	4.20342	3.1182368	3375	7125
230	cell_555	spot_85	0.881730764119802	0.34743901353501777	0.8283015890613237	0.8971138493854408	0.9300339459852797	0.9004058590454247	ExcitatoryL4	4.2051835	2.808605	3375	7125
231	cell_723	spot_85	0.881730764119802	0.34743901353501777	0.8283015890613237	0.8971138493854408	0.9300339459852797	0.9004058590454247	Endo	4.3204846	3.087717	3375	7125
232	cell_878	spot_85	0.881730764119802	0.34743901353501777	0.8283015890613237	0.8971138493854408	0.9300339459852797	0.9004058590454247	Olig	4.7940464	2.8133664	3375	7125
233	cell_13	spot_85	0.881730764119802	0.34743901353501777	0.8283015890613237	0.8971138493854408	0.9300339459852797	0.9004058590454247	ExcitatoryL5	4.4773846	3.078098	3375	7125
234	cell_378	spot_85	0.881730764119802	0.34743901353501777	0.8283015890613237	0.8971138493854408	0.9300339459852797	0.9004058590454247	ExcitatoryL5	4.501813	2.9997704	3375	7125
235	cell_788	spot_11	0.8874946293164696	0.7099455956547646	0.869739725950299	0.9693489749648417	0.8383310213692693	0.9562471796052845	ExcitatoryL4	3.161479	4.9616394	375	8625
236	cell_953	spot_11	0.8874946293164696	0.7099455956547646	0.869739725950299	0.9693489749648417	0.8383310213692693	0.9562471796052845	ExcitatoryL4	3.2780857	4.774204	375	8625
237	cell_597	spot_11	0.8874946293164696	0.7099455956547646	0.869739725950299	0.9693489749648417	0.8383310213692693	0.9562471796052845	ExcitatoryL4	3.1150656	4.844314	375	8625
238	cell_92	spot_11	0.8874946293164696	0.7099455956547646	0.869739725950299	0.9693489749648417	0.8383310213692693	0.9562471796052845	ExcitatoryL4	2.7925308	4.913408	375	8625
239	cell_52	spot_11	0.8874946293164696	0.7099455956547646	0.869739725950299	0.9693489749648417	0.8383310213692693	0.9562471796052845	ExcitatoryL4	3.234895	4.8815	375	8625
240	cell_86	spot_11	0.8874946293164696	0.7099455956547646	0.869739725950299	0.9693489749648417	0.8383310213692693	0.9562471796052845	ExcitatoryL4	3.3213832	4.7753134	375	8625
241	cell_121	spot_11	0.8874946293164696	0.7099455956547646	0.869739725950299	0.9693489749648417	0.8383310213692693	0.9562471796052845	ExcitatoryL4	3.3974602	4.826893	375	8625
242	cell_63	spot_11	0.8874946293164696	0.7099455956547646	0.869739725950299	0.9693489749648417	0.8383310213692693	0.9562471796052845	ExcitatoryL4	3.145175	4.9563546	375	8625
243	cell_321	spot_11	0.8874946293164696	0.7099455956547646	0.869739725950299	0.9693489749648417	0.8383310213692693	0.9562471796052845	Endo	3.427318	4.6500382	375	8625
244	cell_182	spot_11	0.8874946293164696	0.7099455956547646	0.869739725950299	0.9693489749648417	0.8383310213692693	0.9562471796052845	Endo	3.4039347	4.7723703	375	8625
245	cell_1425	spot_11	0.8874946293164696	0.7099455956547646	0.869739725950299	0.9693489749648417	0.8383310213692693	0.9562471796052845	Sst	2.9164705	4.910483	375	8625
246	cell_401	spot_57	0.808416298624237	0.22284838995336007	0.7498595077571493	0.8719251045605085	0.5710773170161233	0.7854647975831581	HPC	9.643501	1.982903	2625	375
247	cell_470	spot_57	0.808416298624237	0.22284838995336007	0.7498595077571493	0.8719251045605085	0.5710773170161233	0.7854647975831581	HPC	9.721581	2.7067308	2625	375
248	cell_531	spot_57	0.808416298624237	0.22284838995336007	0.7498595077571493	0.8719251045605085	0.5710773170161233	0.7854647975831581	HPC	9.659534	2.2370164	2625	375
249	cell_48	spot_57	0.808416298624237	0.22284838995336007	0.7498595077571493	0.8719251045605085	0.5710773170161233	0.7854647975831581	Olig	9.675834	2.2244177	2625	375
250	cell_775	spot_57	0.808416298624237	0.22284838995336007	0.7498595077571493	0.8719251045605085	0.5710773170161233	0.7854647975831581	Olig	9.704631	2.1308372	2625	375
251	cell_270	spot_57	0.808416298624237	0.22284838995336007	0.7498595077571493	0.8719251045605085	0.5710773170161233	0.7854647975831581	Other	9.617475	2.1543882	2625	375
252	cell_645	spot_57	0.808416298624237	0.22284838995336007	0.7498595077571493	0.8719251045605085	0.5710773170161233	0.7854647975831581	Other	9.630843	2.2948825	2625	375
253	cell_1250	spot_188	0.8338579277192808	0.7464754954987547	0.8251196844972283	0.882101210760553	0.8718155155554381	0.8810726412400416	Astro	-1.1146326	1.2500827	7125	13125
254	cell_1465	spot_188	0.8338579277192808	0.7464754954987547	0.8251196844972283	0.882101210760553	0.8718155155554381	0.8810726412400416	Astro	-1.1733825	1.2514806	7125	13125
255	cell_952	spot_188	0.8338579277192808	0.7464754954987547	0.8251196844972283	0.882101210760553	0.8718155155554381	0.8810726412400416	Astro	-1.1065433	1.2407162	7125	13125
256	cell_727	spot_89	0.9067736819956166	0.07594676804640603	0.8236909906006956	0.906640000565974	0.8419852254291286	0.9001745230522895	ExcitatoryL4	1.5628041	3.5599434	3375	10125
